p_id,name,price,colour,brand,ratingCount,avg_rating
14884798,Anouk Women Navy Blue Embroidered Regular Pure Cotton Kurta with Trousers,2699,Navy Blue,Anouk,51,4.117647059
19043646,Charu Women Brown Embroidered Thread Work Kurta,2799,Brown,Charu,,
13290414,Sangria Women White & Blue Printed A-Line Kurta with Trousers,4099,Blue,Sangria,210,4.438095238
18916982,AHIKA Women Purple Printed Cotton Kurta,1748,Purple,AHIKA,8,4.25
15268838,Varanga Women Maroon & Beige Ethnic Motifs Printed Thread Work Kurta,3299,Maroon,Varanga,225,4.266666667
16498918,KALINI Women Turquoise Blue Ethnic Motifs Printed Floral Anarkali Kurta,2259,Turquoise Blue,KALINI,66,4.015151515
19181492,Baisacrafts Women Yellow Printed High Slit Pure Cotton Top with Palazzos & With Dupatta,4499,Yellow,Baisacrafts,,
14925418,Anouk Women Maroon Geometric Print Pure Cotton Kurta with Trousers,1899,Maroon,Anouk,250,3.936
14924962,Nayo Women Maroon Striped Pure Cotton Kurta with Palazzos & Dupatta,3499,Maroon,Nayo,104,4.201923077
15889762,HERE&NOW Women Yellow Ethnic Motifs Printed Kurta,899,Yellow,HERE&NOW,180,4.038888889
13238030,Anouk Women Mustard Kurta,999,Mustard,Anouk,336,3.696428571
19324656,FASHOR Women Pink Floral Embroidered Straight Fit Kurta,2799,Pink,FASHOR,,
15980500,Ishin Women Mustard Yellow Embroidered Regular Gotta Patti Kurta with Sharara & With Dupatta,8299,Mustard,Ishin,89,4.247191011
18788070,Vishudh Women Cream-Coloured Striped Layered Kurti with Palazzos & Dupatta,2249,Cream,Vishudh,,
17088842,Anouk Women White Floral Embroidered Sequinned Kurta with Trousers,3499,White,Anouk,18,4.722222222
9365713,Sangria Women Beige & Black Printed Kurta with Palazzos,2799,Beige,Sangria,706,4.264872521
17090254,Anouk Women Maroon Solid Kurta with Palazzos,2699,Maroon,Anouk,28,3.928571429
12768526,GERUA Women White Yoke Design Panelled Pure Cotton Kurta with Sharara,2999,White,GERUA,494,4.461538462
18127942,AURELIA Women White Floral Embroidered Sequined Cotton Kurta,1599,White,AURELIA,19,3.947368421
16362862,House of Pataudi Women Sea Green & Pink Ethnic Motifs Printed Straight Kurta,1699,Sea Green,House of Pataudi,,
16629336,Sangria Women Orange Floral Printed Pleated Pure Cotton Kurti with Salwar,3399,Orange,Sangria,20,4
15520698,Indo Era Women Navy Blue Floral Yoke Design Kurta,2599,Navy Blue,Indo Era,100,4.28
19043914,KALINI Women Green Floral Panelled Kurti with Salwar,2999,Green,KALINI,,
17417200,Anouk Women Red & White Bandhani Printed Angrakha Gotta Patti A-Line Kurta,2999,Red,Anouk,5,4.6
16858486,Vishudh Women Red Embroidered Pure Cotton Kurta with Trousers,2399,Red,Vishudh,25,3.56
17089644,Yufta Striped Cotton Blend Scalloped Edge Kurta Set,3699,Pink,Yufta,,
10317793,Jaipur Kurti Women Pink & Green Printed Kurta with Trousers,3049,Pink,Jaipur Kurti,1398,3.912732475
18966566,Soch Beige Embellished Chanderi Silk Kurta,2498,Beige,Soch,,
18551726,POONAM DESIGNER Women Lime Green Gotta Patti Pure Cotton Kurta with Trousers & With Dupatta,2198,Lime Green,POONAM DESIGNER,11,3.272727273
15582352,Anouk Women Pink Pure Cotton Straight Pastel Kurta,1699,Pink,Anouk,27,4
15258422,Indo Era Floral Cotton Blend Calf Length Kurta Set,4599,Green,Indo Era,149,4.147651007
18325296,SheWill Women Navy Blue Floral Yoke Design Gotta Patti Kurta with Trousers & Dupatta,5949,Navy Blue,SheWill,,
13770728,Nayo Women Blue  White Pure Cotton Ethnic Motif Print Kurta Set,3499,Blue,Nayo,178,4.308988764
14925506,Anouk Women Purple Floral Printed Regular Pure Cotton Kurta with Palazzos,1799,Purple,Anouk,284,3.788732394
11636386,Shae by SASSAFRAS Women Green & Blue Floral Printed Anarkali Kurta,2099,Green,Shae by SASSAFRAS,918,4.360566449
17049104,Anouk Women Turquoise Blue And Orange Geometric Printed Pure Cotton Kurti with Trousers,2999,Turquoise Blue,Anouk,13,4.846153846
16101270,AHIKA Women Red Ethnic Motifs Printed Regular Pure Cotton Kurta with Trousers & With Dupatta,3748,Red,AHIKA,142,4.133802817
7177279,Varanga Women Black & Golden Ethnic Foil Print Sequinned Pleated A-Line Kurta,2999,Black,Varanga,2710,4.331734317
18848596,Envy Me by FASHOR Women Cream-Coloured Geometric Printed Satin Kurta,2699,Cream,Envy Me by FASHOR,,
11862392,Vishudh Women Brown Asymmetric Hem Printed A-Line Kurta,2449,Brown,Vishudh,139,3.568345324
13932854,anayna Women Yellow & Off-White Solid Kurta with Sharara,3198,Yellow,anayna,168,4.422619048
19040588,KARAJ JAIPUR Women Peach-Coloured Top with Sharara & With Dupatta,4995,Peach,KARAJ JAIPUR,,
2467322,Vishudh Women Navy Blue & Mustard Printed Anarkali Kurta,1749,Navy Blue,Vishudh,254,4.118110236
16877614,Nayo Women Multicoloured & bracken Ethnic Motifs Printed Keyhole Neck Chikankari Kurta,1299,Multi,Nayo,93,4.268817204
18985344,Melange by Lifestyle Women White Ethnic Motifs Printed Kurta with Trousers & With Dupatta,2999,Off White,Melange by Lifestyle,,
12711000,Inddus Women Pink Embroidered Kurta with Palazzos & Dupatta,6999,Pink,Inddus,602,4.26744186
16190866,Anouk Women Blue & White Floral Embroidered Thread Work Pure Cotton Kurta,1999,Blue,Anouk,22,3.909090909
11074238,Janasya Women Pink & White Printed Straight Kurta,1199,Pink,Janasya,1275,4.321568627
17923630,Biba Women Orange & Golden Ethnic Motifs Printed Kurta with Trousers & Dupatta,3599,Orange,Biba,9,4.222222222
16629682,Sangria Women Sea Green & Coral Orange Ethnic Motifs Printed Kurta with Trousers,3399,Sea Green,Sangria,7,3.571428571
12705418,ZIYAA Women Navy Blue & Red Printed Straight Kurta,1647,Navy Blue,ZIYAA,717,3.892608089
17104804,Anouk Women Mustard Yellow Printed Pure Cotton Kurta with Trousers,1999,Mustard,Anouk,20,4
19050086,Rustorange Women Maroon Ethnic Motifs Printed Gotta Patti Peplum with Sharara & Dupatta,2999,Maroon,Rustorange,,
16312324,Ode by House of Pataudi Women Orange Printed Pure Cotton Rozana Kurti with Dhoti Pants,2999,Orange,Ode by House of Pataudi,22,4.590909091
14080326,all about you Women Black & Golden Geometric Yoke Design Kurta,1499,Black,all about you,57,4.070175439
16493984,Pistaa Women White Pure Cotton Straight Kurta,1799,White,Pistaa,37,4
18261878,Vishudh Women Blue Floral Printed Kurta with Palazzos & With Dupatta,2949,Blue,Vishudh,25,3.28
17455868,Anouk Women Navy Blue & Yellow Printed Pure Cotton Kurta with Palazzos,1699,Navy Blue,Anouk,14,4.285714286
16931578,all about you Women Yellow & Green Embroidered Kurta,2499,Yellow,all about you,13,4.538461538
12831164,Vishudh Women Yellow & Black Printed Straight Kurta,1399,Yellow,Vishudh,382,4.062827225
14325492,Anouk Women Grey Embroidered Pure Cotton Kurta with Trousers,4399,Grey,Anouk,79,4.265822785
11935530,ADA Women Black & Pink Chikankari Hand Embroidered Straight Sustainable Kurta,999,Black,ADA,129,4.170542636
19040558,KARAJ JAIPUR Women Green Floral Anarkali Pure Cotton Kurta with Pant & Dupatta,4295,Green,KARAJ JAIPUR,,
15258052,Libas Women Burgundy Ethnic Embroidered Sequinned Kurta with Sharara & Dupatta,5999,Burgundy,Libas,252,4.484126984
17102450,Anouk Women Dark Green Chevron Printed Pure Cotton Kurta with Trousers,1999,Green,Anouk,14,3.428571429
19240252,TOULIN Women Teal Floral Empire Kurti with Pyjama & With Dupatta,4299,Teal,TOULIN,,
8033765,Varanga Women Off-White & Golden Printed Anarkali Kurta,3299,Off White,Varanga,1301,4.136817832
16629332,Sangria Women Green Floral Printed Pleated Pure Cotton A-Line Kurti with Salwar,3399,Green,Sangria,12,4.25
14122516,Anouk Women Teal Blue Yoke Design Mirror Work Kurta,1899,Teal,Anouk,196,3.964285714
16931552,all about you Women Green Embroidered Kurta with Trousers,2999,Green,all about you,13,4.230769231
18244250,W Women White Floral Printed Thread Work Floral Kurta,1999,White,W,10,4.8
18966572,Soch Women Purple Geometric Embroidered Chanderi Silk Kurta,2998,Purple,Soch,,
18331160,Anouk Women Multicoloured Geometric Printed Pure Cotton Casual Kurta,1599,Multi,Anouk,,
17317792,Nayo Women Black & Brown Ethnic Motifs Printed Cotton Straight Kurta,1299,Black,Nayo,18,4.444444444
19198414,FASHOR Women Navy Blue Floral Embroidered Thread Work Kurta,2699,Navy Blue,FASHOR,,
18565060,GLAM ROOTS Women Black Floral Printed Floral Anarkali Kurta,1999,Black,GLAM ROOTS,22,4.136363636
13237514,Anouk Women Red & Blue Yoke Design A-Line Kurta with Dhoti Pants,3699,Red,Anouk,24,3.833333333
19040436,KARAJ JAIPUR Women Pink Pure Cotton Anarkali Kurta with Trousers & Dupatta,6995,Pink,KARAJ JAIPUR,,
16505498,KALINI Women Beige & Red Floral Printed Pure Cotton Kurta with Palazzos,2999,Beige,KALINI,56,3.714285714
15326614,House of Pataudi Women Maroon Solid V-Neck Straight Rozana Kurta,1499,Maroon,House of Pataudi,7,4.142857143
14989762,Sangria Women Mauve Yoke Design Straight Kurta with Trousers,2799,Mauve,Sangria,55,3.690909091
15098594,Indo Era Women Teal Green & Golden Ethnic Motifs Yoke Design Kurta,1999,Teal,Indo Era,199,3.989949749
13527954,Vishudh Women Grey & Yellow Striped Straight Kurta,1199,Grey,Vishudh,444,4.263513514
15437606,Stylum Women Beige Checked Kurta,1699,Beige,Stylum,239,4.0041841
19145018,Baisacrafts Women Maroon Embroidered Empire Pure Cotton Kurti with Trousers & With Dupatta,5150,Maroon,Baisacrafts,,
17487126,Libas Women Pink & White Floral Print Cotton Straight Kurta with Sharara & Dupatta,2999,Pink,Libas,17,4.705882353
18331088,Anouk Women Rust Brown & Gold-Toned Pure Cotton Floral Printed Kurta,1199,Rust,Anouk,,
18444142,Varanga Women White & Blue Dyed Cotton Kurta,2999,White,Varanga,13,4.384615385
13027828,Yuris Women Blue & Pink Printed Kurta with Palazzos,2799,Blue,Yuris,157,4.414012739
19240230,Charu Women Violet Kurta,3599,Violet,Charu,,
17761366,Varanga Women Red Kurta with Trousers & With Dupatta,4599,Red,Varanga,9,3.333333333
14194636,Vishudh Women Grey & Red Floral Printed Kurta,1399,Grey,Vishudh,388,4.100515464
18782340,max Women Brown Kurta,599,Brown,max,8,4.375
17455812,Anouk Women Blue & Yellow Printed Pure Cotton Kurta with Palazzos,1699,Blue,Anouk,,
16379558,FASHOR Women Burgundy Ethnic Motifs Yoke Design Thread Work Kurta,2399,Burgundy,FASHOR,117,4.333333333
18244498,W Women Pink Geometric Striped Keyhole Neck Flared Sleeves Thread Work Kurta,1999,Pink,W,18,4.666666667
15121436,Ahalyaa Women Lime Green & Off White Floral Printed Flared Sleeves Floral Kaftan Kurta,3100,Lime Green,Ahalyaa,52,4.057692308
16872388,Sangria Women Pink & White Striped Straight Kurta with Palazzos,1999,Pink,Sangria,28,4.428571429
19171640,Melange by Lifestyle Women Off White Ethnic Motifs Printed Pure Cotton Kurta with Trousers,2299,Off White,Melange by Lifestyle,,
17090738,Anouk Women Pink Woven Design Pleated Kurta,2399,Pink,Anouk,54,4.111111111
17291316,ZIYAA Women Grey & Beige Ethnic Motifs Yoke Design Kurta with Palazzos,2195,Grey,ZIYAA,49,3.897959184
8255313,Vishudh Women Black & Orange Printed Kurti with Palazzos,2549,Black,Vishudh,1436,4.201253482
16334264,KETCH Women Yellow Printed Kurta,1049,Yellow,KETCH,29,3.896551724
19240492,max Women Blue Yoke Design Kurta,599,Blue,max,,
17291326,ZIYAA Women Charcoal Grey & Golden Floral Printed Kurta with Palazzos,1982,Charcoal,ZIYAA,32,4.21875
17104772,Anouk Women Sea Green Pure Cotton Bandhani Print Top with Palazzos,1899,Sea Green,Anouk,21,4.571428571
13831796,Vishudh Women Pink & White Ethnic Motifs Printed Straight Kurta,1199,Pink,Vishudh,689,4.091436865
17251482,Varanga Women White & Blue Dyed Cotton Kurta,2999,White,Varanga,58,4.396551724
16585600,Biba Women Red & White Floral Printed Pure Cotton Kurta with Salwar,2799,Red,Biba,15,3.866666667
18765612,mirari Women Green Floral Printed Pure Cotton Kurta with Palazzos,1499,Green,mirari,,
17514330,Vishudh Women Blue Printed Anarkali Kurta,1899,Turquoise Blue,Vishudh,31,3.935483871
17417186,Anouk Ethnic Motifs Pure Cotton WFH Co-Ords Kurta Set,2999,Mustard,Anouk,26,3.961538462
18144182,IkDaiya Women Off White Floral Embroidered Kurti with Trousers & With Dupatta,5298,Off White,IkDaiya,47,4.085106383
14769234,House of Pataudi Women Peach-Coloured & Gold-Toned Floral Embroidered Rozana Kurta,2999,Peach,House of Pataudi,12,4.166666667
14663998,Anouk Women Black Ethnic Motifs Printed Pure Cotton Kurta with Palazzos,1599,Black,Anouk,363,3.685950413
15326588,House of Pataudi Women Blue Solid V Neck Rozana Kurta,1499,Blue,House of Pataudi,,
17140156,Myshka Women Green Kurta with Palazzos & With Dupatta,5499,Green,Myshka,28,4.107142857
16955850,Vishudh Women Blue & Pink Floral Printed Kurta,1399,Blue,Vishudh,16,4.8125
15980558,Ishin Women Pink Floral Printed Regular Kurta with Sharara & With Dupatta,8299,Pink,Ishin,48,4.375
18704534,Soch Women Blue Ethnic Motifs Embroidered Flared Sleeves Kurta,1998,Blue,Soch,,
17317790,Nayo Women Blue Abstrac Printed Straight Three Quarter Sleeves Kurta,1299,Blue,Nayo,33,4.060606061
16874564,Sangria Women Yellow & White Floral Print Straight Pure Cotton Kurta with Trousers,1799,Yellow,Sangria,64,4.171875
17765672,HERE&NOW Women Yellow Solid Floral Embroidery A-line Kurta,2299,Yellow,HERE&NOW,,
18963528,KALINI Women Green & Silver-Toned Woven Design Silk Kurta,1050,Green,KALINI,,
16305390,Biba Women Assorted Geometric Printed Kurta,1299,Assorted,Biba,59,4.237288136
18533904,Anouk Women Black & White Bandhani Printed Halter Neck Kurta,1999,Black,Anouk,4,5
18103376,IkDaiya Women Magenta Ethnic Motifs Printed Kurta with Trousers & With Dupatta,4598,Magenta,IkDaiya,47,3.893617021
9702305,Vishudh Women Blue & White Printed Straight Kurta,1349,Blue,Vishudh,232,4.25862069
17100808,Anouk Women Pink & Yellow Checked Pure Cotton Kurta,1099,Pink,Anouk,21,3.952380952
18917062,AHIKA Women Navy Blue Floral Printed Pure Cotton Kurta,1748,Navy Blue,AHIKA,10,4
11642362,Aayna Women Green Embroidered Kurta with Trousers,4449,Green,Aayna,226,4.084070796
14989470,Sangria Women Sea Green & Golden Printed Gotta Patti Kurta with Trousers,2999,Sea Green,Sangria,9,4.333333333
19145038,Baisacrafts Women Pure Cotton Kurta with Trousers & With Dupatta,5450,NA,Baisacrafts,,
18137354,Libas Women Pink Ethnic Motifs Yoke Design Pure Cotton Kurta,1999,Pink,Libas,,
13905672,Anouk Women Blue & Off White Floral Printed Kurta,899,Blue,Anouk,747,4.192771084
19045526,Varanga Women Maroon Ethnic Motifs Yoke Design Sequinned Kurta with Trousers & Dupatta,5999,Maroon,Varanga,,
18844550,FAZZN Women Black Ethnic Motifs Printed Kurta,3499,Black,FAZZN,,
14884574,Anouk Women Purple Printed Regular Pure Cotton Kurta with Palazzos,2299,Purple,Anouk,251,3.665338645
14976268,FASHOR Women Red Bandhani Printed & Zari Embroidered Kurta,2699,Red,FASHOR,165,3.787878788
16874062,Sangria Women Fuchsia Pink & White Floral Printed Pure Cotton Kurta with Trousers,1799,Fuchsia,Sangria,40,4
16614230,Kvsfab Women Grey Mirror Work Yoke Design Layered Kurta with Sharara & Dupatta,7799,Grey,Kvsfab,51,3.882352941
15889778,HERE&NOW Women Blue & White Ethnic Motifs Printed Kurta,999,Blue,HERE&NOW,171,4.01754386
18998686,KALINI Women Blue Ethnic Motifs Printed Straight Kurta,1999,Blue,KALINI,,
13995752,Anouk Women Red & Yellow Ethnic Motifs Printed Kurta with Palazzos,1699,Red,Anouk,318,4
15931696,GERUA Women Black Regular Kurta With Palazzos,1999,Black,GERUA,218,3.940366972
9744447,HERE&NOW Women Blue Ethnic Motifs Printed Regular Kurta with Sharara & With Dupatta,3099,Blue,HERE&NOW,1433,4.23307746
13921184,Tikhi Imli Lovely Green and Pink Ethnic Motifs Printed Kurta,1498,Green,Tikhi Imli,26,3.5
15749840,W Women Maroon & Beige Ethnic Motifs Woven Design Mandarin Collar A-line Kurta,1799,Maroon,W,31,4
18331408,Anouk Women Maroon & Off White Pure Cotton Printed Kurta,1799,Maroon,Anouk,,
18952272,KALINI Women Magenta Floral Embroidered Keyhole Neck Thread Work Pure Georgette Kurta,1150,Magenta,KALINI,,
16927170,HERE&NOW Women Black & Silver Ethnic Motifs Printed Pure Cotton Kurta,1899,Black,HERE&NOW,18,4.111111111
17096098,Anouk Women Pink Pure Cotton Kurta with Trousers,2999,Pink,Anouk,18,3.833333333
14708328,all about you Women Pink & Gold-Toned  Embroidered Floral Yoke Design Thread  Kurta,1999,Pink,all about you,23,4.304347826
15616828,Myshka Women White Anarkali Kurta With Dupatta,4999,White,Myshka,47,4.042553191
17171720,KALINI Women Magenta Ethnic Motifs Embroidered Pure Cotton Kurta with Palazzo & Dupatta,4999,Magenta,KALINI,127,3.511811024
15582372,Anouk Women Blue & White Ethnic Motifs Printed Kurta,1999,Blue,Anouk,13,3.692307692
12539406,Sangria Women Off White & Grey Floral Print Straight Kurta,999,Off White,Sangria,264,4.306818182
15344676,Indo Era Women Red Floral Printed Empire Kurta with Trousers & With Dupatta,5999,Red,Indo Era,82,4.292682927
18966582,Soch Maroon Floral Embroidered Sequined Anarkali Kurta,2498,Maroon,Soch,,
13543508,AURELIA Women Lime Green Checked Printed Kurta,1999,Lime Green,AURELIA,226,4.269911504
16844758,Sangria Women Red & Black Chevron Printed Pure Cotton Kurta,1499,Red,Sangria,13,3.461538462
15440290,HERE&NOW Women Green Ethnic Motifs Printed Regular Gotta Patti Kurta with Palazzos,1899,Green,HERE&NOW,129,4.147286822
17197464,heemara Women Teal Green & Golden Embroidered Silk Georgette Kurti with Sharara & Dupatta,7999,Teal,heemara,115,3.843478261
19040524,KARAJ JAIPUR Women Green Printed Kurta with Churidar & With Dupatta,3995,Green,KARAJ JAIPUR,,
15119222,max Women Red Ethnic Motifs Printed Kurta,499,Red,max,165,4.03030303
19294004,IkDaiya Women Green Ethnic Motifs Mirror Work Kurta with Pyjamas & With Dupatta,5998,Green,IkDaiya,,
15561682,DIVYANK Women Pink & Grey Ethnic Motifs Yoke Embroidered Kurta with Palazzos & Dupatta,3999,Pink,DIVYANK,82,3.926829268
16310880,Indo Era Women Black Ethnic Motifs Yoke Design Pure Cotton Kurta with Palazzos & With Dupatta,5299,Black,Indo Era,242,4.243801653
17171716,KALINI Women Blue Printed Pure Cotton Kurta with Trousers & With Dupatta,3999,Blue,KALINI,82,3.792682927
19016206,Cot'N Soft Women Black & White Striped Dobby Kurta,2499,Black,Cot'N Soft,,
10777548,Anouk Women Navy Blue & Off-White Checked Straight Kurta,1799,Navy Blue,Anouk,1751,4.047401485
15440310,HERE&NOW Women Blue Ethnic Motifs Printed Regular Kurta with Palazzos,1899,Blue,HERE&NOW,93,4.258064516
17445358,Vishudh Women Purple Printed Kurta with Sharara & With Dupatta,2849,Purple,Vishudh,,
14925544,Anouk Women Pink & White Ethnic Motifs Printed Cotton Kurta,1099,Pink,Anouk,327,3.837920489
19231370,V&M Women Purple Ethnic Motifs Embroidered Kurti with Sharara & With Dupatta,6099,Purple,V&M,,
18964098,FASHOR Women Turquoise Blue Geometric Printed Kurta,1799,Turquoise Blue,FASHOR,,
15054568,Biba Women Black Regular Sequinned Kurta with Palazzos & With Dupatta,8995,Black,Biba,23,4.565217391
7572969,Vishudh Women Red & Orange Self Design Kurta with Palazzos,6799,Red,Vishudh,228,4.105263158
14497102,Ishin Women White Ethnic Motifs Embroidered Layered Pure Cotton Kurta with Salwar & With Dupatta,7299,White,Ishin,39,4.58974359
15095732,PIROH Women Orange & Off White Bandhani Print Gotta Patti Straight Kurta,1799,Orange,PIROH,134,4.365671642
11202318,Anouk Women Blue & Gold-Toned Printed Kurta with Palazzos,2299,Blue,Anouk,1606,4.293275218
19240558,max Women Rust Kurta,599,Rust,max,,
11369528,W Women Blue & Black Printed Straight Kurta,1599,Blue,W,248,4.233870968
13747928,Libas Women Pink Printed Straight Kurta with Palazzos & Dupatta,2999,Pink,Libas,523,4.21414914
